2.97E+14,0,0
5.61E+12,6.93E+13,3.30E+14
2.64E+12,8.58E+13,1.32E+14
7.92E+12,3.63E+13,3.30E+13
2.24E+14,1.85E+14,2.34E+13
1.58E+14,3.30E+14,0
1.52E+14,4.62E+11,0
1.22E+14,4.29E+12,5.28E+13
8.58E+13,0,0
1.02E+14,3.30E+13,0
4.29E+13,1.98E+14,3.30E+13
5.28E+13,0,0
1.32E+14,0,0
6.27E+13,0,0
2.97E+14,2.64E+14,0
3.63E+13,3.96E+13,0
4.29E+13,0,0
2.97E+14,0,0
4.62E+13,9.90E+13,0
1.25E+14,1.98E+14,6.60E+13
1.75E+14,1.22E+14,1.22E+14
5.28E+13,3.30E+14,0
2.64E+14,0,0
2.97E+14,0,0
5.94E+13,3.30E+13,1.32E+14
1.22E+13,5.28E+13,0
2.71E+14,1.22E+14,1.16E+14
2.11E+14,0,0
2.41E+14,0,0
1.52E+14,2.64E+14,1.98E+14
1.32E+14,3.30E+14,0
9.90E+13,9.90E+13,3.30E+14
9.57E+13,0,0
5.94E+13,1.32E+14,6.60E+13
3.63E+13,0,0
1.09E+14,0,0
1.09E+14,0,0
2.97E+14,0,0
3.63E+13,3.63E+13,1.98E+14
6.60E+13,2.64E+14,0
2.97E+14,4.29E+13,0
5.28E+13,9.90E+13,0
6.93E+13,1.65E+14,3.30E+14
1.49E+14,1.98E+14,3.30E+13
1.32E+14,1.32E+14,1.45E+14
4.62E+13,3.30E+13,0
3.30E+14,0,0
3.63E+13,0,0
1.65E+12,9.57E+13,2.64E+14
3.23E+14,2.34E+13,2.61E+14
2.67E+12,0,0
2.97E+14,3.30E+13,0
2.18E+14,1.19E+14,1.65E+14
1.58E+14,0,0
1.42E+14,5.28E+13,1.32E+14
8.58E+13,2.64E+14,3.30E+13
1.09E+14,1.98E+14,0
6.27E+13,1.65E+14,9.90E+13
2.97E+14,0,0
9.57E+13,0,0
1.22E+14,0,0
2.64E+14,0,0
2.97E+14,7.26E+13,1.12E+14
5.94E+13,6.27E+13,3.30E+13
6.60E+13,0,0
5.94E+13,9.90E+13,3.30E+14
6.60E+13,1.65E+14,0
1.02E+14,9.90E+13,3.30E+13
1.65,1.65E+14,1.72E+14
6.93E+13,9.90E+13,0
2.97E+14,0,0
6.93E+13,4.62E+13,4.29E+12
7.59E+13,4.62E+13,9.24E+13
7.92E+13,1.32E+14,6.60E+13
3.96E+12,3.30E+14,0
1.68E+14,2.05E+14,2.41E+14
24.75,1.09E+14,1.65E+14
1.85E+14,0,0
1.12E+14,7.92E+13,0
5.28E+13,6.60E+13,3.30E+13
7.59E+13,1.32E+14,0
3.30E+14,0,0
2.97E+14,0,0
2.64E+14,0,0
9.90E+13,0,0
1.16E+14,0,0
5.61E+13,3.96E+13,1.98E+14
4.95E+13,7.26E+13,0
3.30E+13,9.90E+13,0
2.97E+14,0,0
2.97E+14,0,0
2.97E+14,9.90E+13,0
9.57E+13,1.35E+14,1.42E+14
1.29E+14,3.30E+13,0
4.95E+13,0,0
2.97E+14,0,0
1.02E+12,1.98E+14,2.64E+14
1.75E+14,1.55E+13,2.18E+14
3.00E+14,1.98E+14,0
1.55E+14,1.65E+14,0
1.72E+14,6.60E+13,0
3.30E+11,1.16E+14,1.58E+14
1.98E+14,6.60E+13,0
1.35E+14,1.82E+14,1.88E+14
1.16E+14,2.97E+14,3.30E+13
5.61E+13,9.90E+13,6.60E+13
2.97E+14,0,0
2.97E+14,0,0
4.62E+13,0,0
1.29E+14,0,0
7.26E+11,0,0
2.97E+14,1.98E+14,1.65E+14
5.28E+13,1.98E+14,0
6.27E+13,1.06E+14,1.49E+14
5.94E+13,1.68E+14,1.35E+14
4.29E+13,0,0
5.28E+13,0,0
1.29E+14,0,0
7.59E+13,3.30E+13,0
1.22E+14,3.63E+13,4.95E+13
4.95E+12,4.95E+13,0
2.81E+14,1.98E+14,0
4.62E+13,4.29E+12,3.30E+13
3.30E+13,0,0
5.28E+13,0,0
1.25E+14,0,0
7.26E+11,0,0
2.97E+14,0,0
3.30E+14,3.96E+13,2.97E+14
8.58E+13,8.25E+13,9.57E+13
3.63E+13,1.32E+14,6.60E+13
2.97E+14,0,0
8.25,9.90E+13,0
1.25E+14,0,0
3.96E+13,0,0
3.96E+13,1.65E+14,0
6.27E+13,1.65E+14,0
1.19E+14,0,0
1.55E+12,2.97E+14,0
2.01E+14,6.60E+13,0
2.67E+14,2.48E+14,2.08E+14
2.90E+14,1.91E+14,2.38E+14
1.52E+14,1.32E+14,0
1.12E+14,4.62E+13,0
1.35E+14,1.32E+14,3.30E+13
2.28E+14,1.32E+14,0
2.71E+14,3.30E+13,0
1.32E+12,9.57E+13,5.28E+13
1.85E+14,2.97E+14,1.98E+14
1.85E+12,1.95E+14,2.81E+13
1.55E+12,0,0
1.29E+14,9.90E+13,0
1.02E+14,8.58E+13,9.90E+13
1.09E+14,9.90E+13,6.60E+13
1.35E+14,0,0
6.60E+13,0,0
3.63E+13,0,0
3.30E+14,0,0
2.97E+14,9.90E+13,0
6.60E+13,1.65E+14,0
1.75E+12,0,0
1.75E+14,0,0
8.25,2.64E+14,0
9.90E+12,1.72E+14,0
2.97E+12,2.01E+14,4.95E+13
1.82E+13,1.42E+14,4.62E+13
1.58E+13,9.57E+13,2.64E+14
1.98E+13,2.57E+13,3.10E+14
3.10E+14,6.60E+12,6.60E+12
2.41E+14,1.98E+14,0
5.28E+12,1.12E+14,5.28E+13
1.62E+14,2.64E+14,3.30E+13
1.58E+14,1.65E+14,2.34E+13
1.82E+14,6.93E+13,8.91E+12
1.58E+14,6.60E+13,2.64E+14
1.49E+14,4.29E+13,2.64E+14
1.25E+14,0,0
8.25,1.98E+14,6.60E+13
6.60E+13,0,0
1.32E+14,0,0
4.62E+13,0,0
2.97E+14,0,0
3.63E+13,2.97E+14,1.65E+14
7.59E+13,1.98E+14,0
3.96E+13,0,0
3.96E+13,0,0
4.95E+13,0,0
1.49E+14,1.42E+14,1.29E+14
1.09E+14,2.31E+12,3.30E+13
1.12E+14,3.30E+13,0
1.45E+14,0,0
1.52E+14,0,0
1.12E+14,1.65E+14,9.90E+13
4.95E+13,0,0
3.14E+13,9.57E+13,1.65E+14
2.77E+14,1.58E+14,1.25E+14
1.68E+14,1.98E+14,2.31E+12
1.72E+14,1.22E+14,1.45E+14
1.55E+14,1.32E+14,0
1.42E+14,3.30E+13,6.60E+13
1.12E+14,0,1.65E+14
7.26E+11,1.65E+14,9.90E+13
6.93E+13,0,0
1.29E+14,0,0
4.95E+13,0,0
2.97E+14,0,0
2.97E+14,3.63E+13,1.65E+14
7.92E+13,2.97E+14,0
2.64E+14,0,0
2.97E+14,0,0
9.57E+13,0,0
1.49E+14,1.98E+14,0
5.94E+13,1.25E+14,1.12E+13
1.06E+14,0,0
1.29E+14,0,0
1.39E+14,0,0
7.92E+13,0,0
1.91E+14,4.62E+13,3.30E+14
2.77E+14,2.31E+12,0
2.24E+14,0,0
1.55E+12,6.27E+13,1.39E+14
1.62E+14,7.26E+13,6.27E+13
1.09E+14,3.30E+13,0
8.91E+13,0,3.30E+14
9.90E+13,0,0
1.12E+14,1.98E+14,9.90E+13
1.29E+14,9.90E+13,0
4.95E+13,0,0
2.97E+14,0,0
4.29E+13,0,0
3.96E+13,8.91E+12,1.45E+14
5.28E+13,3.30E+14,0
2.97E+14,0,0
1.22E+14,0,0
9.57E+13,0,0
4.62E+13,1.98E+14,3.30E+14
6.27E+13,1.45E+14,1.02E+14
1.02E+14,3.30E+13,3.30E+14
9.57E+13,0,0
5.28E+13,0,0
1.45E+14,7.26E+13,1.29E+14
2.64E+12,1.72E+14,0
3.10E+13,1.55E+13,0
1.58E+13,3.63E+13,3.30E+13
3.14E+13,8.58E+13,1.32E+14
2.71E+14,5.28E+13,9.90E+13
1.29E+14,0,0
8.91E+13,0,0
1.02E+14,3.30E+14,0
8.58E+13,1.65E+14,6.60E+13
3.63E+13,0,0
6.93E+13,9.90E+13,0
1.32E+14,0,0
4.29E+13,9.90E+13,0
3.30E+14,3.96E+13,1.65E+14
5.28E+13,0,0
2.97E+14,0,0
2.97E+14,0,0
2.97E+14,0,0
4.29E+13,2.24E+14,1.55E+13
8.58E+13,2.97E+14,0
1.09E+14,1.65E+14,0
1.35E+14,0,0
1.39E+14,3.30E+13,0
1.39E+14,0,0
1.65,4.29E+12,1.98E+14
3.63E+12,2.41E+14,2.54E+14
3.23E+14,9.57E+13,4.62E+13
5.28E+12,1.25E+14,1.22E+14
2.15E+14,6.93E+13,6.93E+13
2.64E+12,1.98E+14,0
1.91E+14,9.90E+13,0
1.42E+14,3.30E+13,0
9.57E+13,1.65E+14,9.90E+13
3.96E+13,0,0
3.30E+14,0,0
3.63E+13,0,0
3.63E+13,0,0
2.97E+14,2.97E+14,0
8.25,1.72E+14,5.28E+13
1.09E+13,1.06E+14,9.90E+13
1.32E+14,1.55E+13,4.29E+13
4.95E+12,1.25E+14,4.29E+12
2.31E+12,1.52E+14,2.57E+13
1.49E+14,1.91E+14,1.22E+14
2.11E+14,3.63E+13,3.30E+14
2.21E+13,1.32E+13,3.30E+13
3.23E+13,9.90E+13,2.64E+14
8.58E+12,1.88E+14,3.96E+13
3.17E+14,2.24E+14,5.61E+13
2.24E+14,1.68E+14,1.32E+14
2.51E+14,2.05E+14,7.59E+13
1.78E+14,1.25E+14,6.60E+13
1.78E+14,2.48E+14,3.63E+13
1.52E+14,1.98E+14,3.63E+13
1.78E+14,1.29E+14,3.30E+13
7.92E+12,1.58E+14,9.90E+13
2.41E+14,5.94E+13,3.63E+13
1.65,1.19E+14,2.64E+14
1.12E+14,1.75E+14,8.25E+13
5.61E+13,4.29E+13,3.30E+13
3.96E+13,0,0
3.30E+14,0,0
3.63E+13,2.31E+14,0
3.30E+14,2.31E+12,0
3.30E+14,0,0
3.63E+13,4.95E+13,1.32E+14
1.16E+13,2.21E+14,8.91E+13
3.30E+11,2.87E+14,1.78E+13
1.91E+14,2.81E+14,9.90E+13
5.28E+13,3.30E+13,0
1.16E+14,0,0
8.91E+13,0,0
3.63E+13,0,0
3.30E+14,0,0
3.30E+14,0,0
4.95E+13,0,0
3.63E+13,0,0
3.30E+14,0,0
3.30E+14,0,0
6.60E+13,9.90E+13,0
1.55E+12,1.02E+14,8.25E+13
1.35E+14,1.65E+14,6.60E+13
1.06E+14,0,0
2.97E+14,0,0
3.96E+13,0,0
2.97E+14,0,0
3.63E+13,0,0
2.97E+14,0,0
2.97E+14,0,0
9.24E+13,9.90E+13,0
2.54E+14,7.92E+13,5.94E+13
1.55E+14,5.28E+13,3.30E+13
2.31E+12,7.92E+13,3.30E+14
1.55E+12,2.38E+14,1.98E+14
1.52E+14,1.39E+14,1.91E+14
1.95E+14,6.60E+13,0
2.15E+14,6.60E+13,0
2.61E+14,1.65E+14,0
2.05E+14,1.65E+14,2.08E+14
1.62E+14,6.93E+13,9.90E+13
1.55E+14,6.60E+13,0
1.85E+14,3.30E+14,0
1.19E+14,0,0
9.24E+11,9.90E+13,0
9.90E+13,0,0
1.12E+14,1.32E+14,9.90E+13
1.25E+14,0,0
2.97E+14,0,0
3.30E+14,0,0
3.30E+14,2.97E+14,0
2.97E+14,0,0
3.30E+14,0,0
2.64E+14,0,0
2.97E+14,0,0
1.45E+14,1.32E+14,0
1.29E+14,1.16E+14,8.58E+13
1.16E+14,0,0
1.16E+14,1.65E+14,0
1.32E+14,0,0
1.45E+14,2.97E+14,0
1.82E+14,0,0
1.85E+14,1.32E+14,3.96E+13
1.32E+12,5.61E+13,0
4.29E+12,6.27E+13,6.93E+13
2.11E+14,3.30E+14,0
9.90E+13,1.65E+14,0
1.39E+14,1.32E+14,3.30E+14
1.09E+14,0,0
7.59E+13,1.98E+14,9.90E+13
3.30E+14,0,0
1.02E+14,0,0
1.09E+14,0,0
2.97E+14,9.90E+13,0
4.62E+13,2.97E+14,1.98E+14
3.30E+14,0,0
2.97E+14,0,0
3.96E+13,0,0
3.96E+13,0,0
1.02E+14,1.65E+14,0
1.98E+14,1.45E+14,1.19E+14
1.16E+14,0,0
1.49E+14,0,0
1.49E+14,3.30E+14,3.30E+13
1.58E+14,0,0
1.68E+14,5.28E+13,2.64E+14
2.81E+14,4.95E+13,0
2.15E+14,0,0
2.41E+14,1.91E+14,2.94E+14
1.68E+14,1.09E+13,1.39E+14
1.85E+14,9.90E+13,0
1.42E+14,1.32E+14,0
1.06E+14,6.60E+13,3.30E+13
7.26E+11,1.32E+14,6.60E+13
3.96E+13,0,0
2.97E+14,6.60E+13,0
1.22E+14,0,0
8.91E+13,0,0
6.93E+13,4.95E+13,0
3.63E+13,1.98E+14,0
2.97E+14,0,0
2.64E+14,0,0
3.30E+14,0,0
4.95E+13,1.09E+14,1.06E+14
1.12E+14,0,0
1.32E+14,6.27E+13,1.98E+14
4.95E+13,2.64E+14,3.30E+13
5.61E+13,0,0
5.94E+13,1.65E+14,9.90E+13
1.58E+14,3.30E+14,9.90E+13
1.16E+14,0,0
1.32E+14,7.92E+13,8.91E+12
2.34E+14,3.30E+13,0
2.34E+14,7.92E+13,7.59E+13
1.42E+14,1.32E+14,3.30E+13
1.25E+14,2.97E+14,0
1.62E+14,9.90E+13,0
1.02E+14,1.98E+14,9.90E+13
3.63E+13,0,0
4.62E+13,0,0
8.58E+13,0,0
1.25E+14,0,0
4.95E+13,5.61E+13,1.65E+14
3.30E+14,0,0
2.97E+14,0,0
2.64E+14,0,0
3.30E+14,0,0
2.64E+14,1.32E+14,0
9.57E+13,1.62E+14,1.78E+13
2.08E+14,7.59E+13,0
7.59E+13,3.30E+13,0
6.27E+13,6.60E+13,0
1.52E+14,5.94E+13,2.97E+14
1.65E+12,3.30E+13,1.32E+14
2.64E+14,8.25E+13,6.60E+13
1.58E+14,9.90E+13,0
2.21E+14,1.12E+13,1.72E+14
2.57E+14,1.35E+14,1.39E+14
1.55E+14,0,0
1.32E+14,9.90E+13,0
1.42E+14,3.63E+13,1.32E+14
5.94E+13,3.30E+13,0
3.30E+13,0,0
3.30E+14,0,0
4.95E+13,0,0
1.29E+14,0,0
6.60E+13,2.97E+14,0
2.97E+14,0,0
2.97E+14,0,0
2.97E+14,0,0
2.97E+14,0,0
2.64E+14,0,0
6.93E+13,3.63E+13,6.60E+13
2.90E+14,2.64E+14,1.32E+14
1.42E+14,6.60E+12,3.30E+13
1.42E+14,9.90E+13,0
3.30E+12,2.08E+14,2.97E+14
1.72E+13,3.00E+13,1.98E+14
2.87E+13,1.16E+14,0
3.20E+13,2.18E+14,2.01E+14
2.97E+12,1.82E+14,2.84E+14
5.28E+12,6.60E+13,0
1.78E+14,3.96E+13,1.65E+14
1.32E+14,8.25E+13,7.92E+13
1.42E+14,6.60E+13,0
8.58E+13,1.65E+14,6.60E+13
2.64E+14,0,0
6.60E+13,0,0
1.32E+14,0,0
3.63E+13,0,0
2.97E+14,0,0
2.97E+14,0,0
2.64E+14,0,0
3.30E+14,0,0
2.64E+14,1.32E+14,0
2.77E+14,3.30E+13,0
1.42E+14,8.25E+13,3.63E+13
2.38E+14,1.88E+14,2.71E+14
2.21E+14,2.11E+14,1.39E+14
2.64E+14,9.90E+13,0
3.30E+14,0,0
4.29E+13,0,0
3.30E+14,0,0
2.64E+14,0,0
4.62E+13,0,0
1.22E+14,1.85E+14,1.72E+14
1.19E+14,9.90E+13,3.30E+13
2.15E+14,1.12E+14,1.22E+14
1.29E+14,3.30E+13,0
7.92E+13,3.30E+13,0
3.96E+13,1.65E+14,9.90E+13
2.97E+14,6.60E+13,0
2.64E+14,0,0
3.63E+13,0,0
2.64E+14,0,0
1.02E+14,0,0
1.06E+14,0,0
4.29E+13,1.98E+14,0
2.38E+14,1.98E+14,9.90E+13
1.32E+14,1.55E+13,2.54E+14
1.52E+14,3.63E+13,0
1.29E+14,1.02E+14,1.98E+14
2.94E+14,1.98E+14,3.30E+13
1.49E+14,1.39E+14,1.35E+14
2.34E+14,1.98E+14,3.30E+13
1.39E+13,5.28E+13,6.60E+13
2.97E+13,2.11E+13,3.63E+13
2.64E+12,0,0
1.65,2.97E+14,0
1.45E+14,0,0
1.22E+14,7.92E+13,8.25E+13
1.06E+14,1.65E+14,0
1.55E+12,1.98E+14,3.30E+13
1.72E+14,1.65E+14,6.60E+13
